X,Y,id,
34.75,-20.75,"968"
44.25,-20.75,"969"
44.75,-20.75,"970"
45.25,-20.75,"971"
45.75,-20.75,"972"
46.25,-20.75,"973"
46.75,-20.75,"974"
47.25,-20.75,"975"
47.75,-20.75,"976"
48.25,-20.75,"977"
13.25,-20.25,"978"
13.75,-20.25,"979"
14.25,-20.25,"980"
14.75,-20.25,"981"
15.25,-20.25,"982"
15.75,-20.25,"983"
16.25,-20.25,"984"
16.75,-20.25,"985"
17.25,-20.25,"986"
17.75,-20.25,"987"
18.25,-20.25,"988"
18.75,-20.25,"989"
19.25,-20.25,"990"
19.75,-20.25,"991"
20.25,-20.25,"992"
20.75,-20.25,"993"
21.25,-20.25,"994"
21.75,-20.25,"995"
22.25,-20.25,"996"
22.75,-20.25,"997"
23.25,-20.25,"998"
23.75,-20.25,"999"
24.25,-20.25,"1000"
24.75,-20.25,"1001"
25.25,-20.25,"1002"
25.75,-20.25,"1003"
26.25,-20.25,"1004"
26.75,-20.25,"1005"
27.25,-20.25,"1006"
27.75,-20.25,"1007"
28.25,-20.25,"1008"
28.75,-20.25,"1009"
29.25,-20.25,"1010"
29.75,-20.25,"1011"
30.25,-20.25,"1012"
30.75,-20.25,"1013"
31.25,-20.25,"1014"
31.75,-20.25,"1015"
32.25,-20.25,"1016"
32.75,-20.25,"1017"
33.25,-20.25,"1018"
33.75,-20.25,"1019"
34.25,-20.25,"1020"
44.75,-20.25,"1021"
45.25,-20.25,"1022"
45.75,-20.25,"1023"
46.25,-20.25,"1024"
46.75,-20.25,"1025"
47.25,-20.25,"1026"
47.75,-20.25,"1027"
48.25,-20.25,"1028"
57.75,-20.25,"1029"
13.25,-19.75,"1030"
13.75,-19.75,"1031"
14.25,-19.75,"1032"
14.75,-19.75,"1033"
15.25,-19.75,"1034"
15.75,-19.75,"1035"
16.25,-19.75,"1036"
16.75,-19.75,"1037"
17.25,-19.75,"1038"
17.75,-19.75,"1039"
18.25,-19.75,"1040"
18.75,-19.75,"1041"
19.25,-19.75,"1042"
19.75,-19.75,"1043"
20.25,-19.75,"1044"
20.75,-19.75,"1045"
21.25,-19.75,"1046"
21.75,-19.75,"1047"
22.25,-19.75,"1048"
22.75,-19.75,"1049"
23.25,-19.75,"1050"
23.75,-19.75,"1051"
24.25,-19.75,"1052"
24.75,-19.75,"1053"
25.25,-19.75,"1054"
25.75,-19.75,"1055"
26.25,-19.75,"1056"
26.75,-19.75,"1057"
27.25,-19.75,"1058"
27.75,-19.75,"1059"
28.25,-19.75,"1060"
28.75,-19.75,"1061"
29.25,-19.75,"1062"
29.75,-19.75,"1063"
30.25,-19.75,"1064"
30.75,-19.75,"1065"
31.25,-19.75,"1066"
31.75,-19.75,"1067"
